order_id,customer_id,product_id,quantity,price,order_date
ORDER11650,CUST0337,P0188,1,1284766,2024-10-18 23:51:58
ORDER11651,CUST0337,P0040,1,203541,2025-01-31 05:43:41
ORDER11652,CUST0338,P0137,2,873742,2023-06-14 11:35:28
ORDER11653,CUST0338,P0083,2,14097,2024-10-10 10:00:19
ORDER11654,CUST0339,P0089,5,365552,2023-01-25 05:37:39
ORDER11655,CUST0339,P0041,1,1313881,2024-01-17 19:06:31
ORDER11656,CUST0340,P0090,5,360584,2024-07-17 19:53:21
ORDER11657,CUST0341,P0055,2,908010,2023-01-01 23:25:46
ORDER11658,CUST0341,P0269,2,1036911,2025-03-16 23:59:27
ORDER11659,CUST0341,P0136,1,616742,2024-01-03 08:52:44
ORDER11660,CUST0341,P0189,3,1091976,2024-07-25 13:20:07
ORDER11661,CUST0341,P0138,2,1393025,2023-06-06 12:44:23
ORDER11662,CUST0341,P0040,1,203541,2024-02-11 05:03:16
ORDER11663,CUST0341,P0280,2,1347232,2023-11-26 10:30:50
ORDER11664,CUST0341,P0047,10,1377337,2023-12-07 18:09:41
ORDER11665,CUST0341,P0183,10,543898,2023-10-17 12:49:26
ORDER11666,CUST0341,P0087,5,1212418,2023-06-12 00:55:00
ORDER11667,CUST0342,P0035,10,1483989,2023-04-16 20:48:14
ORDER11668,CUST0342,P0115,10,162348,2025-02-03 19:03:36
ORDER11669,CUST0342,P0247,10,35130,2023-06-01 14:31:44
ORDER11670,CUST0342,P0156,10,101288,2025-01-30 00:02:09
ORDER11671,CUST0342,P0050,10,113369,2023-11-27 02:19:20
ORDER11672,CUST0342,P0238,2,929398,2024-03-26 14:31:13
ORDER11673,CUST0342,P0151,2,1452123,2023-02-09 11:34:38
ORDER11674,CUST0342,P0261,2,357531,2025-03-01 18:10:12
ORDER11675,CUST0342,P0005,10,1150718,2023-04-12 06:04:55
ORDER11676,CUST0342,P0057,1,656967,2024-09-24 08:58:21
ORDER11677,CUST0342,P0212,5,48131,2023-05-03 05:58:28
ORDER11678,CUST0342,P0021,5,1126763,2023-05-12 11:12:27
ORDER11679,CUST0342,P0296,5,928656,2025-03-09 05:26:21
ORDER11680,CUST0342,P0001,5,1219423,2024-12-13 11:27:00
ORDER11681,CUST0342,P0101,3,1089282,2024-12-21 19:33:44
ORDER11682,CUST0342,P0064,10,627723,2023-12-18 08:13:42
ORDER11683,CUST0342,P0218,2,802305,2024-02-06 23:49:49
ORDER11684,CUST0342,P0221,1,462567,2025-01-17 04:54:17
ORDER11685,CUST0342,P0158,1,781993,2024-10-29 21:22:09
ORDER11686,CUST0342,P0206,10,464365,2025-04-06 13:13:27
ORDER11687,CUST0343,P0043,10,1305509,2025-01-13 06:02:41
ORDER11688,CUST0344,P0105,1,1151797,2024-11-09 07:31:15
ORDER11689,CUST0344,P0026,1,1087640,2025-01-05 00:10:33
ORDER11690,CUST0344,P0209,5,353641,2024-10-20 12:38:38
ORDER11691,CUST0345,P0103,1,934641,2023-09-04 17:45:42
ORDER11692,CUST0345,P0116,10,964406,2024-04-26 17:16:23
ORDER11693,CUST0345,P0121,10,659420,2025-03-11 05:43:42
ORDER11694,CUST0345,P0253,3,143687,2024-01-21 00:15:37
ORDER11695,CUST0345,P0153,1,243569,2024-10-08 01:15:39
ORDER11696,CUST0346,P0057,10,656967,2025-04-07 23:16:24
ORDER11697,CUST0347,P0120,3,1032970,2023-03-23 09:53:12
ORDER11698,CUST0348,P0112,2,225319,2024-12-02 06:06:25
ORDER11699,CUST0348,P0295,5,553858,2024-09-28 00:24:11
ORDER11700,CUST0349,P0187,3,312406,2024-11-21 18:13:41
ORDER11701,CUST0349,P0063,3,418626,2024-12-23 05:16:38
ORDER11702,CUST0350,P0204,2,154780,2024-09-13 09:25:56
ORDER11703,CUST0350,P0297,10,16103,2023-09-29 17:35:54
ORDER11704,CUST0351,P0188,2,1284766,2024-08-21 01:12:46
ORDER11705,CUST0351,P0074,1,29286,2024-09-06 03:51:44
ORDER11706,CUST0352,P0114,5,627436,2023-03-22 12:31:23
ORDER11707,CUST0352,P0056,3,1097858,2023-11-16 14:51:59
ORDER11708,CUST0353,P0053,3,165087,2024-09-30 11:20:37
ORDER11709,CUST0354,P0249,2,335083,2023-12-21 00:42:29
ORDER11710,CUST0355,P0274,10,455351,2024-07-15 00:44:14
ORDER11711,CUST0355,P0287,5,424895,2024-06-17 03:38:31
ORDER11712,CUST0355,P0172,3,700575,2024-01-01 22:36:57
ORDER11713,CUST0355,P0075,2,941544,2023-04-07 02:51:21
ORDER11714,CUST0355,P0173,1,468670,2025-03-18 19:39:04
ORDER11715,CUST0355,P0138,10,1393025,2023-11-23 04:22:29
ORDER11716,CUST0355,P0300,1,136877,2023-05-18 01:25:08
ORDER11717,CUST0355,P0133,5,1439619,2023-02-10 00:47:10
ORDER11718,CUST0355,P0219,10,1400210,2023-06-26 07:05:53
ORDER11719,CUST0355,P0013,1,162104,2023-11-05 19:20:06
ORDER11720,CUST0356,P0076,2,10597,2024-05-21 03:51:15
ORDER11721,CUST0357,P0190,3,744759,2024-10-31 20:44:58
ORDER11722,CUST0357,P0297,1,16103,2023-09-18 08:49:58
ORDER11723,CUST0357,P0223,5,619930,2023-06-25 01:57:46
ORDER11724,CUST0357,P0224,10,1079885,2023-05-17 06:56:27
ORDER11725,CUST0357,P0031,10,1477583,2023-06-07 19:11:10
ORDER11726,CUST0358,P0219,3,1400210,2023-11-25 01:15:29
ORDER11727,CUST0358,P0044,1,1105244,2024-04-21 09:40:48
ORDER11728,CUST0358,P0100,10,368160,2024-10-03 11:32:42
ORDER11729,CUST0358,P0017,10,1142898,2024-05-14 01:15:46
ORDER11730,CUST0358,P0227,2,132970,2024-04-14 05:47:21
ORDER11731,CUST0358,P0206,10,464365,2023-09-05 05:07:59
ORDER11732,CUST0358,P0062,5,501977,2023-10-31 05:49:21
ORDER11733,CUST0358,P0159,10,1251236,2024-12-27 19:10:54
ORDER11734,CUST0358,P0023,1,957837,2023-06-17 06:30:11
ORDER11735,CUST0358,P0131,1,1235993,2024-09-08 09:43:58
ORDER11736,CUST0358,P0101,1,1089282,2023-04-10 03:07:51
ORDER11737,CUST0358,P0185,5,1183931,2023-01-25 10:06:17
ORDER11738,CUST0358,P0258,1,1468810,2023-07-18 12:01:36
ORDER11739,CUST0358,P0077,1,865439,2023-07-24 07:16:05
ORDER11740,CUST0358,P0018,1,627063,2024-05-15 05:30:34
ORDER11741,CUST0358,P0171,3,309834,2024-02-17 14:40:13
ORDER11742,CUST0358,P0240,10,534330,2024-01-23 11:30:19
ORDER11743,CUST0358,P0281,3,364181,2023-02-27 07:43:10
ORDER11744,CUST0358,P0281,10,364181,2024-05-01 06:06:18
ORDER11745,CUST0358,P0282,5,378408,2023-08-23 11:07:55
ORDER11746,CUST0359,P0087,10,1212418,2024-04-29 19:43:28
ORDER11747,CUST0359,P0068,2,1324165,2024-12-06 23:53:24
ORDER11748,CUST0359,P0072,1,895832,2025-03-10 12:08:00
ORDER11749,CUST0360,P0041,3,1313881,2023-01-29 17:00:38
ORDER11750,CUST0360,P0095,3,1063747,2024-06-22 18:50:26
ORDER11751,CUST0360,P0223,10,619930,2023-09-23 15:13:51
ORDER11752,CUST0361,P0084,2,957018,2023-12-19 08:17:13
ORDER11753,CUST0361,P0174,5,1271700,2025-03-24 08:44:31
ORDER11754,CUST0362,P0240,1,534330,2023-10-16 17:08:43
ORDER11755,CUST0362,P0015,5,1339174,2023-10-01 12:00:07
ORDER11756,CUST0362,P0297,2,16103,2023-10-18 14:50:35
ORDER11757,CUST0363,P0173,1,468670,2025-01-05 12:50:30
ORDER11758,CUST0363,P0201,10,29469,2024-04-06 00:25:15
ORDER11759,CUST0363,P0281,10,364181,2023-01-07 07:17:10
ORDER11760,CUST0363,P0287,10,424895,2023-04-09 06:58:41
ORDER11761,CUST0363,P0165,3,401997,2023-11-27 06:24:27
ORDER11762,CUST0363,P0208,10,722054,2024-02-11 20:05:34
ORDER11763,CUST0363,P0062,10,501977,2023-09-26 00:44:46
ORDER11764,CUST0363,P0006,3,1447006,2024-05-03 22:23:12
ORDER11765,CUST0363,P0111,1,927405,2024-08-15 21:04:31
ORDER11766,CUST0363,P0127,1,1080254,2024-07-23 04:37:12
ORDER11767,CUST0363,P0010,1,665409,2024-09-21 23:41:06
ORDER11768,CUST0363,P0100,1,368160,2023-03-17 17:44:42
ORDER11769,CUST0363,P0131,10,1235993,2023-03-19 07:13:17
ORDER11770,CUST0363,P0015,10,1339174,2025-02-16 00:06:49
ORDER11771,CUST0363,P0002,10,310200,2023-05-26 02:21:17
ORDER11772,CUST0363,P0153,1,243569,2024-01-16 18:51:13
ORDER11773,CUST0363,P0267,2,1040583,2025-01-20 21:06:42
ORDER11774,CUST0363,P0179,5,397102,2023-02-25 13:36:29
ORDER11775,CUST0363,P0104,5,202499,2025-03-02 09:13:00
ORDER11776,CUST0363,P0203,2,184722,2025-03-04 06:33:31
ORDER11777,CUST0364,P0135,10,1057486,2023-11-01 13:47:10
ORDER11778,CUST0364,P0203,2,184722,2023-03-24 07:59:39
ORDER11779,CUST0364,P0081,1,1114340,2023-02-09 10:46:19
ORDER11780,CUST0365,P0043,3,1305509,2025-02-13 21:10:06
ORDER11781,CUST0366,P0230,3,396872,2023-04-28 08:30:35
ORDER11782,CUST0367,P0272,1,1195004,2023-01-27 01:31:44
ORDER11783,CUST0368,P0012,5,946097,2023-01-27 08:21:51
ORDER11784,CUST0368,P0228,10,1099971,2025-03-16 13:30:10
ORDER11785,CUST0368,P0156,5,101288,2023-10-15 00:29:30
ORDER11786,CUST0369,P0224,10,1079885,2024-08-04 03:59:20
ORDER11787,CUST0370,P0189,10,1091976,2024-10-03 09:35:46
ORDER11788,CUST0371,P0226,5,1058855,2023-03-24 13:55:25
ORDER11789,CUST0371,P0033,10,1376393,2023-06-29 18:51:23
ORDER11790,CUST0372,P0210,2,805323,2024-09-26 07:35:58
ORDER11791,CUST0372,P0182,1,1356791,2023-09-07 21:53:40
ORDER11792,CUST0373,P0294,5,778461,2025-01-01 15:56:23
ORDER11793,CUST0373,P0178,2,1188776,2024-12-18 09:19:33
ORDER11794,CUST0373,P0188,10,1284766,2023-07-17 18:22:19
ORDER11795,CUST0374,P0085,1,1266072,2024-02-07 23:12:41
ORDER11796,CUST0374,P0236,10,204681,2024-09-27 23:14:28
ORDER11797,CUST0374,P0114,5,627436,2023-11-06 13:31:55
ORDER11798,CUST0374,P0200,10,981580,2024-10-02 08:17:23
ORDER11799,CUST0374,P0029,2,334654,2023-03-16 14:34:15
ORDER11800,CUST0374,P0250,2,106429,2024-06-19 21:49:16
ORDER11801,CUST0374,P0102,1,968261,2023-06-12 05:54:36
ORDER11802,CUST0374,P0142,5,1149290,2024-02-08 10:16:13
ORDER11803,CUST0374,P0252,3,164637,2024-10-05 14:53:55
ORDER11804,CUST0374,P0062,5,501977,2025-01-17 01:52:03
ORDER11805,CUST0374,P0178,1,1188776,2024-02-23 22:10:52
ORDER11806,CUST0374,P0051,1,248074,2024-12-31 14:40:21
ORDER11807,CUST0374,P0134,10,859936,2025-02-13 11:39:58
ORDER11808,CUST0374,P0243,3,195833,2024-05-01 15:03:12
ORDER11809,CUST0374,P0224,2,1079885,2024-01-26 06:01:22
ORDER11810,CUST0374,P0084,2,957018,2023-05-20 15:24:40
ORDER11811,CUST0374,P0297,10,16103,2024-05-21 19:52:36
ORDER11812,CUST0374,P0164,1,419885,2024-06-07 18:48:41
ORDER11813,CUST0374,P0261,3,357531,2025-03-24 05:20:00
ORDER11814,CUST0374,P0023,1,957837,2024-05-30 02:28:33
ORDER11815,CUST0375,P0017,2,1142898,2025-01-15 22:03:43
ORDER11816,CUST0375,P0229,10,522467,2025-02-19 19:12:52
ORDER11817,CUST0375,P0175,2,1107305,2023-05-28 05:12:31
ORDER11818,CUST0375,P0123,5,933476,2023-07-23 08:47:11
ORDER11819,CUST0375,P0122,3,1035587,2024-04-23 17:32:18
ORDER11820,CUST0376,P0092,1,201319,2024-11-12 02:02:14
ORDER11821,CUST0376,P0074,1,29286,2025-02-26 12:27:04
ORDER11822,CUST0376,P0145,3,268601,2024-07-16 23:23:00
ORDER11823,CUST0376,P0224,3,1079885,2023-10-10 14:32:05
ORDER11824,CUST0376,P0117,1,95936,2023-11-11 23:13:45
ORDER11825,CUST0376,P0145,5,268601,2023-05-24 00:48:31
ORDER11826,CUST0376,P0050,1,113369,2024-07-22 22:44:30
ORDER11827,CUST0376,P0123,2,933476,2024-02-24 08:47:22
ORDER11828,CUST0376,P0164,10,419885,2023-06-20 20:53:15
ORDER11829,CUST0376,P0203,5,184722,2025-01-26 17:43:25
ORDER11830,CUST0377,P0255,1,644240,2024-07-02 02:34:46
ORDER11831,CUST0378,P0004,2,672791,2025-01-06 12:18:37
ORDER11832,CUST0378,P0167,3,311368,2024-12-18 12:00:46
ORDER11833,CUST0378,P0264,2,1273956,2024-01-14 13:03:40
ORDER11834,CUST0378,P0100,10,368160,2023-02-08 01:03:45
ORDER11835,CUST0378,P0282,1,378408,2025-01-15 22:52:37
ORDER11836,CUST0378,P0113,2,480674,2023-04-05 13:59:57
ORDER11837,CUST0378,P0097,5,602582,2023-10-17 15:46:42
ORDER11838,CUST0378,P0195,1,971834,2023-09-21 11:34:36
ORDER11839,CUST0378,P0059,5,525670,2023-05-13 14:29:11
ORDER11840,CUST0378,P0058,10,1116925,2023-08-05 20:05:28
ORDER11841,CUST0379,P0193,3,277468,2023-04-11 05:41:01
ORDER11842,CUST0379,P0265,10,1336751,2024-10-05 07:31:21
ORDER11843,CUST0379,P0051,10,248074,2024-04-19 13:17:02
ORDER11844,CUST0379,P0044,1,1105244,2024-06-08 11:25:54
ORDER11845,CUST0379,P0087,3,1212418,2024-04-23 22:39:03
ORDER11846,CUST0379,P0005,3,1150718,2023-02-14 08:02:28
ORDER11847,CUST0379,P0052,10,151130,2023-03-02 15:34:06
ORDER11848,CUST0379,P0080,1,443566,2023-10-20 22:04:23
ORDER11849,CUST0379,P0142,10,1149290,2023-11-16 09:48:25
ORDER11850,CUST0379,P0170,1,839401,2023-05-23 15:59:21
ORDER11851,CUST0380,P0262,3,1476322,2024-02-15 11:55:51
ORDER11852,CUST0380,P0135,3,1057486,2023-06-22 14:09:01
ORDER11853,CUST0381,P0151,1,1452123,2025-02-24 20:16:47
ORDER11854,CUST0381,P0001,2,1219423,2024-06-06 18:52:10
ORDER11855,CUST0382,P0044,5,1105244,2024-11-19 15:42:56
ORDER11856,CUST0382,P0230,1,396872,2024-08-13 23:57:06
ORDER11857,CUST0382,P0247,1,35130,2023-06-20 07:11:00
ORDER11858,CUST0382,P0160,2,1112297,2023-11-22 22:06:45
ORDER11859,CUST0382,P0001,2,1219423,2024-04-09 01:26:15
ORDER11860,CUST0383,P0062,1,501977,2023-01-07 08:08:00
ORDER11861,CUST0383,P0101,10,1089282,2023-05-03 04:29:03
ORDER11862,CUST0383,P0255,5,644240,2024-08-11 04:15:08
ORDER11863,CUST0384,P0182,2,1356791,2024-01-13 05:21:17
ORDER11864,CUST0385,P0181,10,743206,2024-08-12 08:12:49
ORDER11865,CUST0386,P0267,2,1040583,2024-05-02 05:36:37
ORDER11866,CUST0387,P0261,3,357531,2023-03-07 10:45:39
ORDER11867,CUST0388,P0266,10,38650,2023-10-15 17:15:19
ORDER11868,CUST0388,P0029,5,334654,2024-06-28 21:52:29
ORDER11869,CUST0388,P0092,3,201319,2024-10-21 15:48:02
ORDER11870,CUST0389,P0204,10,154780,2024-10-28 22:23:57
ORDER11871,CUST0390,P0286,3,1223725,2024-08-13 23:48:23
ORDER11872,CUST0390,P0182,2,1356791,2023-04-12 13:50:45
ORDER11873,CUST0390,P0178,2,1188776,2023-07-22 15:15:33
ORDER11874,CUST0391,P0209,1,353641,2023-05-26 03:16:15
ORDER11875,CUST0391,P0099,5,169113,2023-07-19 23:48:40
ORDER11876,CUST0391,P0240,10,534330,2024-06-13 12:20:13
ORDER11877,CUST0391,P0206,2,464365,2024-02-20 20:20:36
ORDER11878,CUST0391,P0052,2,151130,2024-08-08 16:52:01
ORDER11879,CUST0392,P0210,10,805323,2023-01-30 02:00:56
ORDER11880,CUST0392,P0059,1,525670,2025-02-27 05:52:19
ORDER11881,CUST0392,P0180,1,1030424,2023-06-26 02:09:46
ORDER11882,CUST0392,P0180,5,1030424,2023-01-24 20:58:52
ORDER11883,CUST0392,P0053,5,165087,2023-11-28 12:58:28
ORDER11884,CUST0392,P0223,5,619930,2024-10-31 00:31:30
ORDER11885,CUST0392,P0023,1,957837,2023-09-17 01:13:20
ORDER11886,CUST0392,P0282,2,378408,2023-07-29 15:23:20
ORDER11887,CUST0392,P0015,3,1339174,2024-03-14 03:07:46
ORDER11888,CUST0392,P0066,1,612039,2023-05-03 03:51:03
ORDER11889,CUST0393,P0081,1,1114340,2024-06-21 03:51:53
ORDER11890,CUST0393,P0236,10,204681,2023-05-08 20:40:45
ORDER11891,CUST0393,P0061,3,1214035,2023-02-08 06:46:37
ORDER11892,CUST0393,P0025,10,422152,2024-07-17 13:00:38
ORDER11893,CUST0393,P0153,2,243569,2023-01-08 07:03:55
ORDER11894,CUST0394,P0078,3,873394,2024-02-20 13:52:00
ORDER11895,CUST0395,P0109,10,1057651,2024-03-27 11:03:47
ORDER11896,CUST0396,P0277,10,1173518,2024-12-22 20:20:21
ORDER11897,CUST0396,P0192,3,666458,2023-03-05 20:03:02
ORDER11898,CUST0396,P0240,1,534330,2023-09-10 15:01:56
ORDER11899,CUST0396,P0170,10,839401,2024-02-04 12:46:38
ORDER11900,CUST0396,P0133,1,1439619,2024-10-17 18:07:19
ORDER11901,CUST0396,P0127,5,1080254,2023-11-29 16:59:52
ORDER11902,CUST0396,P0185,3,1183931,2024-02-11 20:29:40
ORDER11903,CUST0396,P0207,1,1470918,2023-12-11 04:28:08
ORDER11904,CUST0396,P0069,10,561134,2024-03-18 09:22:17
ORDER11905,CUST0396,P0160,3,1112297,2024-06-07 21:19:00
ORDER11906,CUST0397,P0103,5,934641,2024-08-19 05:56:53
ORDER11907,CUST0398,P0158,5,781993,2024-08-10 09:33:22
ORDER11908,CUST0398,P0161,3,898110,2023-09-26 19:08:38
ORDER11909,CUST0398,P0009,2,1477570,2023-12-08 08:48:01
ORDER11910,CUST0398,P0185,3,1183931,2023-11-30 10:46:32
ORDER11911,CUST0398,P0270,10,1289589,2024-03-01 14:01:17
ORDER11912,CUST0399,P0233,3,399915,2023-10-27 02:01:51
ORDER11913,CUST0399,P0076,5,10597,2023-07-27 23:31:40
ORDER11914,CUST0399,P0049,2,238811,2023-04-04 02:36:12
ORDER11915,CUST0399,P0061,5,1214035,2023-07-19 13:04:11
ORDER11916,CUST0399,P0203,2,184722,2025-01-29 16:21:06
ORDER11917,CUST0399,P0033,1,1376393,2024-08-22 08:46:14
ORDER11918,CUST0399,P0202,2,417784,2023-08-20 21:10:58
ORDER11919,CUST0399,P0069,1,561134,2024-11-08 00:47:48
ORDER11920,CUST0399,P0126,2,139260,2024-09-03 13:31:50
ORDER11921,CUST0399,P0286,5,1223725,2024-06-28 16:50:53
ORDER11922,CUST0399,P0158,2,781993,2025-03-03 02:59:43
ORDER11923,CUST0399,P0231,5,1024092,2023-10-04 09:39:51
ORDER11924,CUST0399,P0264,1,1273956,2023-08-17 18:25:03
ORDER11925,CUST0399,P0240,2,534330,2025-02-22 11:36:51
ORDER11926,CUST0399,P0136,3,616742,2024-08-06 15:13:38
ORDER11927,CUST0400,P0015,2,1339174,2024-03-12 12:19:16
ORDER11928,CUST0400,P0143,1,1211158,2023-02-25 12:13:12
ORDER11929,CUST0400,P0261,1,357531,2024-08-25 08:56:48
ORDER11930,CUST0400,P0226,1,1058855,2024-01-25 15:54:16
ORDER11931,CUST0400,P0208,5,722054,2024-10-17 15:20:09
ORDER11932,CUST0401,P0065,2,318626,2023-09-03 21:33:15
ORDER11933,CUST0402,P0178,5,1188776,2023-12-31 11:42:57
ORDER11934,CUST0402,P0266,10,38650,2025-03-30 06:24:05
ORDER11935,CUST0402,P0143,1,1211158,2023-03-20 06:57:38
ORDER11936,CUST0402,P0210,5,805323,2025-03-24 05:42:51
ORDER11937,CUST0402,P0278,5,962712,2024-06-19 00:24:50
ORDER11938,CUST0403,P0095,3,1063747,2023-12-11 14:49:54
ORDER11939,CUST0404,P0116,3,964406,2023-10-27 09:13:34
ORDER11940,CUST0404,P0203,5,184722,2025-03-16 21:03:34
ORDER11941,CUST0405,P0056,5,1097858,2023-01-13 02:34:56
ORDER11942,CUST0406,P0055,3,908010,2024-10-14 21:10:20
ORDER11943,CUST0406,P0185,2,1183931,2024-04-14 04:49:34
ORDER11944,CUST0407,P0206,5,464365,2023-10-01 14:02:38
ORDER11945,CUST0407,P0285,3,1243004,2024-08-20 18:05:14
ORDER11946,CUST0408,P0260,3,1073481,2023-05-09 18:41:53
ORDER11947,CUST0408,P0241,2,921383,2024-01-29 14:48:07
ORDER11948,CUST0408,P0207,10,1470918,2023-06-18 19:36:14
ORDER11949,CUST0409,P0109,3,1057651,2024-04-08 03:36:23
ORDER11950,CUST0409,P0186,10,288173,2024-02-27 06:24:48
ORDER11951,CUST0409,P0103,3,934641,2024-10-31 01:26:12
ORDER11952,CUST0409,P0203,3,184722,2023-12-29 23:56:46
ORDER11953,CUST0409,P0030,3,613612,2023-11-22 11:18:31
ORDER11954,CUST0410,P0044,5,1105244,2025-01-23 04:36:47
ORDER11955,CUST0410,P0294,2,778461,2024-05-15 12:25:26
ORDER11956,CUST0410,P0136,10,616742,2023-09-05 16:37:39
ORDER11957,CUST0411,P0240,5,534330,2023-09-11 02:07:32
ORDER11958,CUST0412,P0123,10,933476,2023-12-29 07:22:27
ORDER11959,CUST0412,P0017,3,1142898,2024-04-27 17:37:16
ORDER11960,CUST0412,P0273,1,876710,2023-03-24 20:53:45
ORDER11961,CUST0412,P0264,1,1273956,2024-04-13 11:48:39
ORDER11962,CUST0412,P0017,3,1142898,2023-09-11 17:55:47
ORDER11963,CUST0412,P0113,10,480674,2023-03-06 21:29:30
ORDER11964,CUST0412,P0090,3,360584,2024-12-15 07:15:53
ORDER11965,CUST0412,P0212,2,48131,2023-03-08 17:44:24
ORDER11966,CUST0412,P0010,3,665409,2025-02-07 19:30:26
ORDER11967,CUST0412,P0042,2,570537,2023-02-07 01:45:45
ORDER11968,CUST0412,P0283,10,1144387,2024-10-08 00:03:59
ORDER11969,CUST0412,P0165,2,401997,2023-05-31 11:21:39
ORDER11970,CUST0412,P0205,3,1269772,2024-06-04 19:42:29
ORDER11971,CUST0412,P0188,2,1284766,2024-10-12 20:30:16
ORDER11972,CUST0412,P0019,3,1239281,2023-10-06 20:59:47
ORDER11973,CUST0413,P0252,5,164637,2023-02-08 19:30:48
ORDER11974,CUST0413,P0066,1,612039,2023-02-09 16:18:10
ORDER11975,CUST0414,P0040,5,203541,2024-05-26 14:29:00
ORDER11976,CUST0414,P0167,1,311368,2023-04-20 01:15:09
ORDER11977,CUST0415,P0053,2,165087,2024-09-11 08:02:54
ORDER11978,CUST0415,P0021,2,1126763,2024-01-21 09:25:20
ORDER11979,CUST0415,P0151,1,1452123,2023-02-26 16:50:00
ORDER11980,CUST0415,P0134,10,859936,2024-03-22 23:42:48
ORDER11981,CUST0415,P0112,3,225319,2024-08-03 09:09:29
ORDER11982,CUST0416,P0102,10,968261,2025-03-20 18:40:12
ORDER11983,CUST0416,P0189,1,1091976,2023-12-16 17:42:41
ORDER11984,CUST0416,P0252,2,164637,2025-02-08 16:34:53
ORDER11985,CUST0416,P0157,3,1039332,2023-02-12 05:00:05
ORDER11986,CUST0416,P0078,10,873394,2023-10-11 02:52:49
ORDER11987,CUST0416,P0061,3,1214035,2023-07-17 16:52:37
ORDER11988,CUST0416,P0097,10,602582,2025-01-09 11:58:58
ORDER11989,CUST0416,P0123,10,933476,2023-03-15 09:06:36
ORDER11990,CUST0416,P0048,3,200812,2024-07-01 10:02:17
ORDER11991,CUST0416,P0048,1,200812,2024-09-16 10:22:38
ORDER11992,CUST0417,P0244,10,700313,2024-02-20 21:05:23
ORDER11993,CUST0417,P0207,1,1470918,2024-03-28 13:11:21
ORDER11994,CUST0417,P0091,10,613371,2023-11-19 08:37:56
ORDER11995,CUST0418,P0005,3,1150718,2025-02-02 06:25:15
ORDER11996,CUST0418,P0236,2,204681,2024-10-28 10:34:59
ORDER11997,CUST0418,P0242,3,1134297,2024-01-09 16:15:09
ORDER11998,CUST0419,P0114,3,627436,2025-02-17 18:43:56
ORDER11999,CUST0419,P0032,2,734265,2024-04-11 12:29:33
ORDER12000,CUST0420,P0186,1,288173,2023-08-05 03:52:31
ORDER12001,CUST0420,P0101,5,1089282,2023-08-28 19:33:49
ORDER12002,CUST0420,P0064,2,627723,2023-02-05 13:23:00
ORDER12003,CUST0420,P0004,3,672791,2023-06-02 00:41:43
ORDER12004,CUST0420,P0149,2,932198,2023-04-19 08:44:39
ORDER12005,CUST0421,P0206,10,464365,2024-09-19 00:07:23
ORDER12006,CUST0421,P0252,1,164637,2024-08-31 06:05:54
ORDER12007,CUST0421,P0114,3,627436,2024-10-23 07:12:22
ORDER12008,CUST0421,P0062,3,501977,2023-01-16 14:57:21
ORDER12009,CUST0421,P0057,3,656967,2024-01-02 16:44:18
ORDER12010,CUST0421,P0073,3,908079,2023-10-17 17:34:03
ORDER12011,CUST0421,P0236,3,204681,2023-08-20 11:19:43
ORDER12012,CUST0421,P0027,10,1489355,2023-07-06 21:35:45
ORDER12013,CUST0421,P0178,1,1188776,2025-01-02 12:43:39
ORDER12014,CUST0421,P0054,3,1415207,2025-03-01 11:56:56
ORDER12015,CUST0422,P0024,3,1144027,2025-01-18 11:28:20
ORDER12016,CUST0422,P0121,1,659420,2023-04-03 04:46:44
ORDER12017,CUST0423,P0035,3,1483989,2023-11-25 03:27:14
ORDER12018,CUST0423,P0028,2,97107,2023-08-10 19:29:44
ORDER12019,CUST0423,P0118,2,380084,2023-12-23 21:05:21
ORDER12020,CUST0424,P0048,10,200812,2024-08-10 17:57:54
ORDER12021,CUST0425,P0277,3,1173518,2024-11-21 07:45:45
ORDER12022,CUST0425,P0087,10,1212418,2023-10-30 10:33:57
ORDER12023,CUST0425,P0150,1,1352809,2023-02-08 05:29:50
ORDER12024,CUST0425,P0036,5,701808,2023-08-22 16:17:54
ORDER12025,CUST0425,P0119,2,1492368,2024-06-20 03:48:15
ORDER12026,CUST0426,P0202,2,417784,2024-12-05 17:29:51
ORDER12027,CUST0426,P0180,5,1030424,2025-02-12 01:59:34
ORDER12028,CUST0426,P0086,5,142976,2023-02-17 15:35:51
ORDER12029,CUST0427,P0277,10,1173518,2023-04-03 11:02:09
ORDER12030,CUST0427,P0211,2,37972,2024-08-03 01:40:04
ORDER12031,CUST0427,P0296,10,928656,2023-11-21 16:22:19
ORDER12032,CUST0427,P0195,5,971834,2025-01-24 20:08:08
ORDER12033,CUST0427,P0139,5,381086,2024-11-22 20:24:24
ORDER12034,CUST0428,P0132,3,736742,2024-05-30 15:00:43
ORDER12035,CUST0428,P0171,3,309834,2024-10-09 04:13:10
ORDER12036,CUST0428,P0123,5,933476,2025-02-07 10:32:05
ORDER12037,CUST0428,P0236,2,204681,2024-10-19 17:58:05
ORDER12038,CUST0428,P0106,1,1409226,2024-09-14 17:50:36
ORDER12039,CUST0428,P0271,5,319113,2024-11-05 07:28:44
ORDER12040,CUST0428,P0099,3,169113,2024-05-11 10:57:14
ORDER12041,CUST0428,P0004,10,672791,2024-02-15 10:37:30
ORDER12042,CUST0428,P0129,3,326189,2023-11-27 08:25:07
ORDER12043,CUST0428,P0035,5,1483989,2024-07-26 04:50:07
ORDER12044,CUST0428,P0140,1,245215,2024-12-16 00:26:59
